~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000015501,account,savings,89024.25,Union Bank of India,active,2023-09-20T22:16:49Z,False
A000015502,account,checking,9181.02,Punjab National Bank,active,2024-06-05T22:16:49Z,False
A000015503,account,savings,93633.38,HDFC Bank,active,2023-08-04T22:16:49Z,False
A000015601,account,credit,-655.16,Indian Overseas Bank,active,2023-01-29T22:16:49Z,False
A000015602,account,checking,30258.14,Indian Bank,active,2024-08-26T22:16:49Z,False
A000015701,account,savings,184846.52,Syndicate Bank,active,2024-03-31T22:16:49Z,False
A000015702,account,savings,2561.43,Indian Bank,active,2025-08-23T22:16:49Z,False
A000015703,account,savings,484829.19,Indian Bank,active,2023-10-16T22:16:49Z,False
A000015801,account,savings,86046.07,ICICI Bank,active,2025-05-24T22:16:49Z,False
A000015901,account,checking,40441.53,Bank of Baroda,active,2024-12-18T22:16:49Z,False
A000015902,account,savings,56579.88,Indian Bank,active,2023-08-13T22:16:49Z,False
A000015903,account,savings,372564.26,Punjab National Bank,active,2024-02-01T22:16:49Z,False
A000015904,account,checking,47708.02,State Bank of India,active,2024-10-26T22:16:49Z,True
A000016001,account,savings,137452.82,Syndicate Bank,active,2023-12-03T22:16:49Z,False
A000016002,account,checking,14645.61,Kotak Mahindra Bank,active,2025-07-11T22:16:49Z,False
A000016003,account,checking,7719.84,Axis Bank,active,2023-04-25T22:16:49Z,False
A000016004,account,savings,350503.3,HDFC Bank,active,2023-02-07T22:16:49Z,False
A000016101,account,checking,37638.1,HDFC Bank,active,2023-04-23T22:16:49Z,False
A000016201,account,savings,463066.68,Punjab National Bank,active,2024-09-10T22:16:49Z,False
A000016202,account,savings,472586.54,Punjab National Bank,active,2024-03-31T22:16:49Z,False
A000016301,account,credit,-4576.08,Bank of Baroda,active,2025-08-17T22:16:49Z,False
A000016302,account,credit,-26025.08,Punjab National Bank,active,2023-06-19T22:16:49Z,False
A000016401,account,credit,-43795.53,Axis Bank,active,2022-12-26T22:16:49Z,False
A000016402,account,savings,91151.42,Union Bank of India,active,2025-09-04T22:16:49Z,False
A000016403,account,checking,6239.96,Canara Bank,active,2024-01-30T22:16:49Z,False
A000016501,account,credit,-34353.2,Yes Bank,active,2023-12-29T22:16:49Z,False
A000016502,account,savings,344277.22,HDFC Bank,active,2025-01-10T22:16:49Z,True
A000016601,account,savings,472425.5,Federal Bank,active,2023-01-21T22:16:49Z,False
A000016602,account,credit,-39811.86,Indian Overseas Bank,active,2023-12-01T22:16:49Z,False
A000016701,account,checking,38925.74,Canara Bank,active,2023-04-04T22:16:49Z,False
A000016702,account,checking,592.18,Kotak Mahindra Bank,active,2022-12-22T22:16:49Z,False
A000016801,account,credit,-27110.67,IDBI Bank,active,2024-09-12T22:16:49Z,False
A000016802,account,credit,-35659.02,Federal Bank,active,2024-03-25T22:16:49Z,False
A000016901,account,credit,-49635.49,Federal Bank,active,2023-09-21T22:16:49Z,False
A000016902,account,checking,12286.89,HDFC Bank,active,2023-12-28T22:16:49Z,False
A000016903,account,savings,337586.56,Bank of Baroda,active,2025-03-14T22:16:49Z,True
A000016904,account,savings,257328.56,HDFC Bank,active,2024-07-04T22:16:49Z,False
A000017001,account,savings,308149.59,Indian Bank,active,2024-11-08T22:16:49Z,False
A000017101,account,credit,-37493.26,Syndicate Bank,active,2024-08-01T22:16:49Z,False
A000017201,account,savings,474239.54,Indian Overseas Bank,active,2025-05-11T22:16:49Z,False
A000017301,account,savings,364895.04,Union Bank of India,active,2024-12-28T22:16:49Z,False
A000017401,account,savings,201240.3,Indian Overseas Bank,active,2025-02-25T22:16:49Z,False
A000017501,account,checking,35608.12,Bank of Baroda,active,2024-10-17T22:16:49Z,False
A000017601,account,credit,-9498.24,Yes Bank,active,2025-01-09T22:16:49Z,False
A000017602,account,savings,292579.28,ICICI Bank,active,2023-03-16T22:16:49Z,False
A000017701,account,savings,241927.49,State Bank of India,active,2025-03-23T22:16:49Z,False
A000017702,account,credit,-1625.65,Central Bank of India,active,2025-07-25T22:16:49Z,False
A000017703,account,savings,397400.8,Axis Bank,active,2023-08-13T22:16:49Z,False
A000017704,account,checking,34266.24,ICICI Bank,active,2025-03-24T22:16:49Z,False
A000017801,account,savings,471080.95,Indian Overseas Bank,active,2023-02-03T22:16:49Z,False
A000017901,account,credit,-39692.05,IDBI Bank,active,2025-01-27T22:16:49Z,False
A000017902,account,savings,291250.24,Kotak Mahindra Bank,active,2025-04-03T22:16:49Z,False
A000018001,account,savings,362429.15,Canara Bank,active,2023-08-27T22:16:49Z,False
A000018002,account,savings,302043.46,Kotak Mahindra Bank,active,2024-08-12T22:16:49Z,True
A000018003,account,savings,381959.43,HDFC Bank,active,2025-04-27T22:16:49Z,False
A000018004,account,savings,134560.58,State Bank of India,active,2023-06-21T22:16:49Z,False
A000018101,account,checking,17929.66,Indian Bank,active,2025-05-11T22:16:49Z,False
A000018201,account,checking,7318.92,Indian Bank,active,2025-05-02T22:16:49Z,False
A000018202,account,checking,17695.18,Syndicate Bank,active,2024-07-02T22:16:49Z,False
A000018203,account,checking,30126.98,Indian Bank,active,2025-04-21T22:16:49Z,False
A000018204,account,credit,-3919.75,Kotak Mahindra Bank,active,2024-07-08T22:16:49Z,False
A000018301,account,savings,417790.92,Federal Bank,active,2025-01-04T22:16:49Z,False
A000018401,account,savings,285022.39,Federal Bank,active,2025-04-09T22:16:49Z,False
A000018501,account,checking,27752.38,Indian Overseas Bank,active,2023-02-11T22:16:49Z,False
A000018502,account,checking,35496.71,Federal Bank,active,2023-01-30T22:16:49Z,False
A000018601,account,credit,-675.3,Syndicate Bank,active,2025-07-25T22:16:49Z,True
A000018602,account,savings,471811.06,State Bank of India,active,2024-09-09T22:16:49Z,False
A000018701,account,checking,31211.19,Federal Bank,active,2025-07-31T22:16:49Z,False
A000018702,account,credit,-30618.29,Axis Bank,active,2023-12-24T22:16:49Z,False
A000018801,account,checking,28867.93,Yes Bank,active,2025-06-10T22:16:49Z,True
A000018901,account,credit,-47147.07,Bank of Baroda,active,2023-09-24T22:16:49Z,False
A000019001,account,checking,5545.04,Union Bank of India,active,2023-08-22T22:16:49Z,False
A000019002,account,checking,38434.01,Axis Bank,active,2024-07-25T22:16:49Z,False
A000019101,account,checking,10749.7,Axis Bank,active,2023-04-05T22:16:49Z,True
A000019102,account,credit,-28853.98,Indian Overseas Bank,active,2023-11-29T22:16:49Z,False
A000019103,account,savings,35560.27,Kotak Mahindra Bank,active,2025-06-18T22:16:49Z,False
A000019201,account,checking,33236.74,Indian Bank,active,2025-08-26T22:16:49Z,False
A000019202,account,checking,46697.59,Syndicate Bank,active,2023-04-08T22:16:49Z,False
A000019301,account,savings,349959.26,IDBI Bank,active,2024-07-13T22:16:49Z,False
A000019302,account,checking,41426.47,Federal Bank,active,2024-03-23T22:16:49Z,False
A000019401,account,checking,5273.4,Punjab National Bank,active,2023-12-01T22:16:49Z,False
A000019402,account,credit,-9706.47,Central Bank of India,active,2023-04-21T22:16:49Z,False
A000019501,account,checking,33697.71,State Bank of India,active,2023-03-03T22:16:49Z,False
A000019502,account,savings,8749.5,Canara Bank,active,2023-06-23T22:16:49Z,False
A000019601,account,savings,13794.47,State Bank of India,active,2023-12-06T22:16:49Z,False
A000019701,account,savings,314091.57,Punjab National Bank,active,2025-05-19T22:16:49Z,False
A000019801,account,credit,-7259.55,Punjab National Bank,active,2022-12-15T22:16:49Z,False
A000019802,account,checking,24247.16,State Bank of India,active,2025-03-31T22:16:49Z,False
A000019901,account,credit,-17403.77,IDBI Bank,active,2023-08-08T22:16:49Z,False
A000019902,account,checking,25681.56,Kotak Mahindra Bank,active,2023-02-08T22:16:49Z,False
A000020001,account,checking,44904.94,ICICI Bank,active,2024-06-06T22:16:49Z,False
A000020002,account,savings,479090.62,Indian Overseas Bank,active,2024-01-18T22:16:49Z,False
A000020101,account,savings,264103.92,Punjab National Bank,active,2024-02-13T22:16:49Z,False
A000020201,account,checking,14289.85,Kotak Mahindra Bank,active,2025-08-03T22:16:49Z,False
A000020202,account,credit,-48043.99,State Bank of India,active,2025-06-30T22:16:49Z,False
A000020203,account,checking,36190.36,Indian Overseas Bank,active,2024-10-20T22:16:49Z,False
A000020204,account,checking,4080.38,Indian Bank,active,2024-04-22T22:16:49Z,False
A000020301,account,credit,-521.75,HDFC Bank,active,2024-12-18T22:16:49Z,False
A000020302,account,savings,56290.99,Central Bank of India,active,2025-06-25T22:16:49Z,False
A000020303,account,credit,-19362.47,Kotak Mahindra Bank,active,2024-12-07T22:16:49Z,False
A000020401,account,checking,33097.32,Indian Overseas Bank,active,2024-10-15T22:16:49Z,False
A000020501,account,credit,-11919.87,Indian Bank,active,2023-07-24T22:16:49Z,False
A000020601,account,savings,238643.97,IDBI Bank,active,2024-09-14T22:16:49Z,False
A000020701,account,savings,138454.28,Kotak Mahindra Bank,active,2024-08-04T22:16:49Z,False
A000020801,account,savings,94484.86,IDBI Bank,active,2025-04-17T22:16:49Z,False
A000020802,account,credit,-26269.97,Indian Bank,active,2025-08-19T22:16:49Z,False
A000020901,account,credit,-33216.13,Syndicate Bank,active,2023-08-19T22:16:49Z,False
A000021001,account,checking,10394.75,ICICI Bank,active,2025-02-23T22:16:49Z,False
A000021002,account,checking,31972.81,Indian Overseas Bank,active,2023-03-26T22:16:49Z,False
A000021003,account,credit,-5038.93,IDBI Bank,active,2023-01-02T22:16:49Z,False
A000021004,account,savings,133389.36,Yes Bank,active,2023-03-15T22:16:49Z,False
A000021101,account,savings,227475.23,Axis Bank,active,2024-11-24T22:16:49Z,False
A000021102,account,savings,27543.45,Central Bank of India,active,2025-09-04T22:16:49Z,False
A000021103,account,credit,-8294.5,HDFC Bank,active,2024-12-26T22:16:49Z,False
A000021201,account,checking,28376.59,IDBI Bank,active,2024-02-29T22:16:49Z,False
A000021202,account,checking,4892.51,IDBI Bank,active,2023-09-30T22:16:49Z,False
A000021301,account,savings,43244.89,Indian Overseas Bank,active,2023-05-14T22:16:49Z,False
A000021302,account,savings,167408.24,Punjab National Bank,active,2023-05-22T22:16:49Z,False
A000021401,account,credit,-15611.27,Punjab National Bank,active,2025-07-03T22:16:49Z,True
A000021402,account,credit,-6005.05,Punjab National Bank,active,2024-12-30T22:16:49Z,False
A000021403,account,checking,1330.35,IDBI Bank,active,2024-08-05T22:16:49Z,True
A000021501,account,credit,-17126.73,Union Bank of India,active,2024-04-04T22:16:49Z,False
A000021601,account,checking,44132.97,IDBI Bank,active,2024-11-30T22:16:49Z,True
A000021602,account,savings,179516.08,Axis Bank,active,2024-09-17T22:16:49Z,False
A000021603,account,credit,-30468.78,ICICI Bank,active,2025-03-15T22:16:49Z,False
A000021604,account,checking,32831.08,Indian Bank,active,2024-05-27T22:16:49Z,False
A000021701,account,checking,46718.27,Syndicate Bank,active,2024-10-13T22:16:49Z,False
A000021702,account,credit,-10219.75,Punjab National Bank,active,2023-03-03T22:16:49Z,False
A000021801,account,savings,371334.8,Federal Bank,active,2023-05-30T22:16:49Z,False
A000021901,account,savings,400996.35,IDBI Bank,active,2024-06-29T22:16:49Z,False
A000021902,account,savings,285007.06,Canara Bank,active,2023-07-01T22:16:49Z,False
A000021903,account,savings,59845.82,Bank of Baroda,active,2025-07-19T22:16:49Z,False
A000022001,account,checking,32696.28,HDFC Bank,active,2024-09-28T22:16:49Z,False
A000022002,account,savings,167936.08,HDFC Bank,active,2025-04-20T22:16:49Z,False
A000022101,account,credit,-43738.13,Federal Bank,active,2024-02-25T22:16:49Z,False
A000022102,account,checking,5987.83,Yes Bank,active,2024-09-14T22:16:49Z,False
A000022103,account,checking,45911.62,Bank of Baroda,active,2025-01-15T22:16:49Z,True
A000022201,account,credit,-17239.55,Bank of Baroda,active,2024-11-14T22:16:49Z,False
A000022202,account,checking,23987.2,Punjab National Bank,active,2023-11-07T22:16:49Z,True
A000022301,account,credit,-2471.83,Syndicate Bank,active,2024-11-27T22:16:49Z,True
A000022302,account,savings,420871.25,Bank of Baroda,active,2024-11-01T22:16:49Z,False
A000022303,account,savings,62251.28,Canara Bank,active,2025-08-04T22:16:49Z,False
A000022304,account,credit,-27986.13,IDBI Bank,active,2023-01-08T22:16:49Z,False
A000022401,account,savings,271233.03,Yes Bank,active,2023-01-24T22:16:49Z,True
A000022402,account,credit,-12276.1,Indian Bank,active,2023-02-08T22:16:49Z,False
A000022501,account,checking,8211.19,Kotak Mahindra Bank,active,2024-05-19T22:16:49Z,False
A000022502,account,savings,66804.48,State Bank of India,active,2024-11-26T22:16:49Z,False
A000022503,account,checking,4368.29,Bank of Baroda,active,2023-07-13T22:16:49Z,False
A000022601,account,checking,24062.37,Axis Bank,active,2024-07-18T22:16:49Z,True
A000022701,account,savings,300688.84,Yes Bank,active,2025-05-21T22:16:49Z,True
A000022702,account,checking,5747.81,ICICI Bank,active,2025-01-10T22:16:49Z,False
A000022801,account,credit,-32797.36,Axis Bank,active,2024-08-18T22:16:49Z,False
A000022802,account,savings,328872.61,Canara Bank,active,2024-08-15T22:16:49Z,False
A000022803,account,credit,-46077.75,ICICI Bank,active,2023-01-02T22:16:49Z,False
A000022901,account,credit,-1380.16,Bank of Baroda,active,2024-06-11T22:16:49Z,False
A000022902,account,checking,18157.87,Yes Bank,active,2024-02-14T22:16:49Z,False
A000023001,account,credit,-44950.23,HDFC Bank,active,2023-05-10T22:16:49Z,False
A000023002,account,credit,-41653.22,ICICI Bank,active,2025-04-27T22:16:49Z,False
A000023003,account,credit,-4068.85,Federal Bank,active,2024-09-12T22:16:49Z,False
A000023004,account,credit,-22152.96,Central Bank of India,active,2025-05-11T22:16:49Z,False
A000023101,account,savings,282501.54,Federal Bank,active,2024-11-21T22:16:49Z,False
A000023102,account,checking,37889.28,Canara Bank,active,2025-07-29T22:16:49Z,False
A000023201,account,savings,299597.38,HDFC Bank,active,2023-01-01T22:16:49Z,False
A000023202,account,credit,-10050.4,State Bank of India,active,2024-04-27T22:16:49Z,False
A000023203,account,savings,185400.74,Central Bank of India,active,2023-01-19T22:16:49Z,False
A000023301,account,checking,7920.69,Indian Bank,active,2024-12-01T22:16:49Z,False
A000023302,account,credit,-24357.79,ICICI Bank,active,2023-09-17T22:16:49Z,False
A000023303,account,savings,217255.43,Indian Bank,active,2025-02-27T22:16:49Z,False
A000023401,account,savings,20367.55,Indian Overseas Bank,active,2023-12-21T22:16:49Z,False
A000023501,account,checking,34878.73,Canara Bank,active,2023-07-10T22:16:49Z,False
A000023502,account,checking,30092.83,Bank of Baroda,active,2025-08-11T22:16:49Z,False
A000023601,account,savings,302875.64,State Bank of India,active,2023-01-10T22:16:49Z,False
A000023602,account,checking,4603.61,Indian Bank,active,2023-02-18T22:16:49Z,False
A000023701,account,savings,316146.2,Bank of Baroda,active,2025-08-06T22:16:49Z,False
A000023702,account,savings,406684.93,Kotak Mahindra Bank,active,2023-11-08T22:16:49Z,False
A000023801,account,savings,191821.76,Syndicate Bank,active,2023-08-26T22:16:49Z,False
A000023802,account,checking,38158.75,Punjab National Bank,active,2024-06-03T22:16:49Z,False
A000023901,account,credit,-25009.23,Bank of Baroda,active,2024-10-15T22:16:49Z,False
A000023902,account,checking,25770.11,ICICI Bank,active,2023-02-09T22:16:49Z,False
A000023903,account,credit,-46124.78,Canara Bank,active,2023-07-27T22:16:49Z,True
A000024001,account,credit,-2400.23,Yes Bank,active,2024-03-27T22:16:49Z,False
A000024101,account,savings,34319.23,Bank of Baroda,active,2024-09-21T22:16:49Z,False
A000024102,account,savings,138015.73,Federal Bank,active,2024-01-20T22:16:49Z,False
A000024201,account,credit,-6433.17,Syndicate Bank,active,2025-02-07T22:16:49Z,False
A000024202,account,savings,494554.53,ICICI Bank,active,2023-02-01T22:16:49Z,False
A000024301,account,checking,18927.75,Kotak Mahindra Bank,active,2023-09-17T22:16:49Z,False
A000024401,account,savings,433203.08,IDBI Bank,active,2023-07-13T22:16:49Z,False
A000024402,account,credit,-28796.1,Axis Bank,active,2024-08-14T22:16:49Z,False
A000024501,account,savings,20058.6,State Bank of India,active,2023-12-22T22:16:49Z,False
A000024502,account,savings,353114.15,Union Bank of India,active,2023-04-02T22:16:49Z,False
A000024503,account,savings,210366.72,Punjab National Bank,active,2025-07-14T22:16:49Z,False
A000024601,account,savings,344669.64,Federal Bank,active,2025-03-16T22:16:49Z,False
A000024701,account,checking,35325.11,Union Bank of India,active,2024-11-28T22:16:49Z,False
A000024702,account,checking,20757.74,Axis Bank,active,2024-12-04T22:16:49Z,False
A000024801,account,credit,-9454.58,Central Bank of India,active,2025-02-09T22:16:49Z,False
A000024802,account,credit,-22419.44,Indian Overseas Bank,active,2025-06-09T22:16:49Z,False
