~id,~label,type:String,os:String,browser:String,fingerprint:String,first_seen:Date,last_login:Date,login_count:Int,fraud_flag:Boolean
DEV0460,device,tablet,iPadOS 16,Firefox,e41a7c1e2f7838d940cc0bf01891533a039ccac61cca7bbd2dc7b947c16f287c,2025-02-27T15:22:44Z,2025-07-27T06:22:44Z,105,False
DEV0137,device,tablet,iPadOS 15,Chrome,591c42abf05a3a10a32490568bcd7e0819dfdbf55a8c9d5742121b0fa66a96a9,2024-11-11T15:22:44Z,2025-08-08T18:22:44Z,22,False
DEV0267,device,desktop,Ubuntu 22.04,Firefox,a555b4b24dbe50fd91d6762ae7fb6eb25ea5c09dd23b824e4dec5e65b87ea968,2024-05-01T15:22:44Z,2025-07-26T09:22:44Z,131,False
DEV0612,device,desktop,macOS Monterey,Opera,4ec8e4ee014f747f2d3a933f6232d04b030982ffaae2805fac3914b2af65ef09,2025-02-07T15:22:44Z,2025-07-24T22:22:44Z,36,False
DEV0547,device,desktop,Ubuntu 22.04,Chrome,32231bf0a87a2787c2d7661e6f2009bc44b11a3e25775a9985f430660febc9f1,2025-06-15T15:22:44Z,2025-08-16T12:22:44Z,134,False
DEV0186,device,desktop,Windows 10,Opera,0cb534dba5da0cb9354525d0c66feaeb5b741fc83135dc3ae7ee7636ebca9372,2024-10-12T15:22:44Z,2025-08-18T07:22:44Z,34,False
DEV0408,device,desktop,Windows 10,Firefox,27910bd4e1af76564978701ea162c154c1d0a48c78e375cab593172d906b4676,2024-07-23T15:22:44Z,2025-08-14T05:22:44Z,176,False
DEV0039,device,tablet,iPadOS 15,Safari,9610eba93c0cd4c26e38629080cfaeaf2dbfa0886ec1195a4085d58ab1f46026,2025-03-21T15:22:44Z,2025-08-03T01:22:44Z,22,False
DEV0680,device,mobile,Android 11,Safari Mobile,2effc0c1a400c1b2c7ba2d9ad0097c764e40bb9be06c692d604976a1abd7c88e,2024-09-18T15:22:44Z,2025-08-01T09:22:44Z,118,False
DEV0022,device,mobile,Android 11,Safari Mobile,c50b3d06a14d5c8a5aff6e8e097140bd8447d03e3f4e5e32d58c3fbe37c5c8fd,2025-05-27T15:22:44Z,2025-08-18T15:22:44Z,91,False
DEV0442,device,mobile,Android 13,Safari Mobile,5b21bb292e85d9bfbfc1efc2a41956c235a4d0390a17d7c340a3d785ffef5cc9,2024-08-21T15:22:44Z,2025-07-27T18:22:44Z,21,False
DEV0410,device,mobile,iOS 15,Samsung Internet,d1e005d1345b1d5d452942405a015154e38e901455f91a0428f97720d4e5bc0a,2025-05-21T15:22:44Z,2025-08-04T08:22:44Z,21,False
DEV0212,device,tablet,iPadOS 15,Chrome,78fa5ed38bafac462646d4c5c32f41b31d098fe0a2c5676b1f1a587d56864d9d,2024-11-08T15:22:44Z,2025-08-09T19:22:44Z,164,False
DEV0722,device,mobile,iOS 16,Firefox Mobile,7da7333aed9aa2bede2b1b362b5ab7d345b0e2ce61f5a8edcd6c2f9f6082ae5c,2025-01-19T15:22:44Z,2025-07-28T17:22:44Z,86,False
DEV0130,device,tablet,Android 11,Safari,a606a3616e9362be32fe756bcd671e1af813882f128dd0c672a7d8aa5f2a35e5,2024-11-25T15:22:44Z,2025-07-28T00:22:44Z,22,False
DEV0345,device,desktop,Windows 11,Safari,abb81c41d18aebd6db7cbc2f340432a7f74ad30f92a7551af1386bec08ba9725,2024-11-13T15:22:44Z,2025-07-29T21:22:44Z,119,False
DEV0174,device,tablet,iPadOS 16,Safari,3f912036c1fe2cb53d4b44a5734097ebcd12fbb44acfff4e8b2aa4626d9e0400,2024-09-23T15:22:44Z,2025-07-28T16:22:44Z,64,False
DEV0341,device,tablet,Android 12,Chrome,5414096ff7bba5a16aca9a361d96561f4ef93897f5500df19050d71db98f1c99,2024-09-17T15:22:44Z,2025-07-29T14:22:44Z,138,False
DEV0508,device,mobile,iOS 16,Firefox Mobile,3fdd2bdf54c6cfa1440947b2c8030bcdf55d58b0dde7040d2240fc28072e625f,2025-06-16T15:22:44Z,2025-08-18T13:22:44Z,130,False
DEV0672,device,tablet,iPadOS 15,Firefox,f0898658e3d4facbf860374fbe909cb6deeaca41bc2c4b2cdeee4852f26fb958,2025-08-07T15:22:44Z,2025-08-12T14:22:44Z,167,False
DEV0400,device,tablet,iPadOS 16,Firefox,cdb20b4863dd7d3160494fd9eac31297b124a0aaf23877f9117ce9ebf4ed2952,2025-07-08T15:22:44Z,2025-08-04T02:22:44Z,134,False
DEV0446,device,desktop,Ubuntu 22.04,Chrome,2addbbf284acf249e22a4735f8c369656f31e23af9c5e259219d4756588d7303,2024-07-10T15:22:44Z,2025-08-05T11:22:44Z,128,True
DEV0422,device,desktop,macOS Ventura,Firefox,206d66b20b3786bee140e6d73dde079df1a9ef4b98ee954acd95ed97dedee843,2025-03-01T15:22:44Z,2025-08-06T02:22:44Z,26,False
DEV0172,device,mobile,iOS 15,Safari Mobile,8ae7836625fccbe13047461fc747a34b49329b45edb4e05f762fe6046e01ecfe,2024-10-04T15:22:44Z,2025-07-20T06:22:44Z,157,False
DEV0527,device,desktop,Windows 11,Opera,fc83148373ed9bdab7694f31160b2d57ff416778514d50792946e81afe5d4d05,2025-06-09T15:22:44Z,2025-07-31T16:22:44Z,49,False
DEV0495,device,desktop,Windows 11,Edge,f1b30114b05b67b0ec57f446f393745129bd461426a7acde366705a3c998959b,2025-02-08T15:22:44Z,2025-07-26T04:22:44Z,103,False
DEV0465,device,tablet,Android 12,Chrome,7336bb0d6ac4b8a08b71601dd86600902f8c30ceeef9210db368b0f1de1986db,2024-10-10T15:22:44Z,2025-07-28T21:22:44Z,23,False
DEV0031,device,tablet,Android 11,Firefox,8d61c59accd90a8851bc7c24ce4d05b02a4f70cd6a2055ec9cb812fbe5d08a56,2025-01-26T15:22:44Z,2025-07-29T11:22:44Z,71,False
DEV0748,device,desktop,macOS Monterey,Opera,55ea294ca74c1afb393769a674d96bca7bcbf786c609d77b1c39901e84d17c1f,2024-12-18T15:22:44Z,2025-07-18T18:22:44Z,42,False
DEV0104,device,mobile,iOS 16,Safari Mobile,0dfbc86ad6de9296cf92b2c6aec37c777fa94bd1002d5fe2e69ca6ec98b556a3,2024-09-26T15:22:44Z,2025-07-23T11:22:44Z,73,False
DEV0719,device,tablet,iPadOS 15,Chrome,904ba0e0672c81d2876bc33a901ba36351e6a53390471f63090979df5a476468,2025-04-07T15:22:44Z,2025-07-19T16:22:44Z,106,False
DEV0655,device,mobile,iOS 15,Firefox Mobile,059e596b569893b14c42d88344060fe3bcc20fb761f4ea64198b7cf9edc2895a,2025-05-29T15:22:44Z,2025-08-18T10:22:44Z,130,True
DEV0391,device,tablet,iPadOS 15,Safari,85505bce03889ef98d17e5346f1fbf0fb01c064256d0c56da668d0eb5d02f314,2025-05-18T15:22:44Z,2025-08-15T17:22:44Z,111,False
DEV0223,device,mobile,Android 11,Firefox Mobile,074c3f949a91e0c81abbdb1c24510cfe1998372c8a5aae92ba0314768bed1965,2024-08-26T15:22:44Z,2025-07-26T10:22:44Z,199,False
DEV0063,device,desktop,macOS Monterey,Firefox,10e2e8c3c75f336754040b52fc008c463787ea1e2d60c016f4bda6a757dbdbb7,2025-07-01T15:22:44Z,2025-07-21T02:22:44Z,117,False
DEV0064,device,mobile,iOS 15,Firefox Mobile,6ac210ea78bf65555f32b384a937ca7bef6c8ca49d587bc9d7a6cf8451f9ab79,2025-01-14T15:22:44Z,2025-08-10T15:22:44Z,175,False
DEV0512,device,tablet,iPadOS 15,Safari,0afbf51cbbd4b663ce40ca27d316a6d3d8a3d069a68a0756702076642d568baf,2024-08-11T15:22:44Z,2025-08-14T23:22:44Z,76,False
DEV0165,device,mobile,iOS 15,Samsung Internet,1bf19464968316be77526f96d1d2587088d7fd9e45dea34d12fe8bfc88f80a8c,2024-05-12T15:22:44Z,2025-07-25T08:22:44Z,99,False
DEV0030,device,mobile,Android 12,Firefox Mobile,33e3f996588677ce376555d9705c6a4e0783924ef7b0f92b335fa735c429b4a7,2024-08-01T15:22:44Z,2025-07-27T18:22:44Z,126,False
DEV0709,device,desktop,Windows 11,Edge,644b9c852b8c46419e9bedfcbae117a520d2bc65d68bde82b0f0ae02d1f61718,2024-06-11T15:22:44Z,2025-07-28T09:22:44Z,5,False
DEV0362,device,desktop,Ubuntu 22.04,Firefox,f1ff9268df9edb6b8f3eecf0b306198957d52ef2259400f4cfee0bd83e6be3b4,2024-04-21T15:22:44Z,2025-07-27T11:22:44Z,138,False
DEV0736,device,desktop,macOS Ventura,Chrome,8062feb1b8e6b3e078f8a1ef8f63365d00ce9b505ef02522312850f3ff71f729,2024-10-06T15:22:44Z,2025-07-23T17:22:44Z,134,True
DEV0242,device,desktop,Windows 11,Firefox,c91e6d0e970cde8610911845e2ec18877e1ccc0dc50978e655826daaf27fed34,2024-05-02T15:22:44Z,2025-08-03T13:22:44Z,82,False
DEV0042,device,mobile,Android 11,Chrome Mobile,ce581490b64b1af57f3dd921667d393f9fc105954821bc879a05e65f3f535858,2024-05-30T15:22:44Z,2025-07-20T05:22:44Z,103,False
DEV0205,device,mobile,iOS 16,Firefox Mobile,47d90aefb1beb9aab9a705930a934bb0a1c9081123fad2fcc4ccd70adb813087,2025-02-25T15:22:44Z,2025-08-10T16:22:44Z,70,False
DEV0287,device,mobile,Android 12,Firefox Mobile,f161636499a874ef53de3ec6de53d6039a85790c4fe324603266a945778392d8,2024-05-30T15:22:44Z,2025-08-16T12:22:44Z,27,False
DEV0324,device,mobile,Android 12,Firefox Mobile,e0d36b57438e8da872d8736d6b863db9977d6be4c266df4a480af151af5f6872,2024-11-20T15:22:44Z,2025-07-31T09:22:44Z,195,False
DEV0133,device,mobile,iOS 16,Firefox Mobile,517d0f31b30e4fdc760f32985bf8e6224c264807c528b1ee6249b08cf3cae8af,2024-09-11T15:22:44Z,2025-07-31T04:22:44Z,37,False
DEV0376,device,mobile,iOS 16,Samsung Internet,c130f381300964d81d4319ee470d6e3711551cff493cd9665c7f036465af05fa,2025-03-11T15:22:44Z,2025-07-19T03:22:44Z,152,False
DEV0193,device,tablet,iPadOS 16,Chrome,266b7d1623bc2b7058c276611ef6186789422a38e676b41a99a15a8893ea6433,2024-11-19T15:22:44Z,2025-08-08T23:22:44Z,181,False
DEV0046,device,desktop,macOS Monterey,Chrome,a25be4be948d23d054a34f75deface058827c16c95015dd1cb828eebb363d636,2025-06-22T15:22:44Z,2025-07-21T17:22:44Z,151,False
DEV0444,device,tablet,Android 12,Chrome,eba8c05eb75f745e4c40e20f73c0ee66304d07ee64cc234c87474390854eb0a4,2025-02-09T15:22:44Z,2025-07-23T09:22:44Z,131,False
DEV0513,device,desktop,Windows 11,Edge,0a5c379279347d5105fb611484442d1aadd7e8f7394e89a9394cd81c9817f252,2024-10-14T15:22:44Z,2025-08-01T16:22:44Z,77,False
DEV0563,device,mobile,iOS 15,Firefox Mobile,53acecaff14d7bfb8df19cb4cc90ce3fcd37fcf2f9ca35652bce4b22346b37b6,2024-09-24T15:22:44Z,2025-07-20T09:22:44Z,184,False
DEV0090,device,desktop,Windows 11,Chrome,de5c6044071daeda338e6c198d13bc628ba51594662de7839d660d1e21c0eb0a,2024-12-27T15:22:44Z,2025-08-06T12:22:44Z,38,False
DEV0207,device,mobile,Android 11,Safari Mobile,f24ba36d4162157e7c374fe6881ef90033cf25cc4c7e04acb96f32354ecd3884,2025-07-06T15:22:44Z,2025-07-28T10:22:44Z,19,False
DEV0560,device,mobile,Android 13,Chrome Mobile,38d3a823b791bd2c7386a018e6803349e0556351782f2094f88e45d428388e27,2024-04-20T15:22:44Z,2025-08-03T10:22:44Z,18,False
DEV0594,device,tablet,iPadOS 15,Chrome,a0ec5f002da2a46f900b9b17764b359daab5c0166a1adc8274495f5e12c9be5a,2024-11-26T15:22:44Z,2025-08-01T19:22:44Z,91,False
DEV0568,device,desktop,Ubuntu 22.04,Firefox,078942353dc3eadc1a4e88335f559ebe30922d4788ef46f00ddb940d1f2d4f24,2025-03-11T15:22:44Z,2025-07-28T19:22:44Z,118,False
DEV0392,device,desktop,macOS Ventura,Safari,3ab81b5b5bbb8357f50e05121bc0eb0fa1ff9741c72a5f9bb4decf0073edc774,2025-02-20T15:22:44Z,2025-08-15T12:22:44Z,26,False
DEV0502,device,tablet,Android 12,Safari,4dd1af07197b8032b638a88d9bf480457c3d4146fcc2a9c639b38c4c4d32b649,2025-07-17T15:22:44Z,2025-08-15T17:22:44Z,142,False
DEV0475,device,tablet,Android 12,Chrome,ed4a5fdf52515eed634dfbcd1f192168a71b997e2acbd5543c5c2274de427fa6,2025-07-03T15:22:44Z,2025-08-13T21:22:44Z,57,False
DEV0171,device,desktop,macOS Ventura,Edge,6960e3035eb7b446c77ab58e3b2d14ff5630e87670745de3f6d9f3314c8bdbb0,2024-08-13T15:22:44Z,2025-08-15T22:22:44Z,70,False
DEV0054,device,desktop,macOS Ventura,Edge,51218c513959ae5f3b8a0b18bb6f8f95f3e7e100be943ecb6add03f87ca65353,2024-05-15T15:22:44Z,2025-08-17T13:22:44Z,36,False
DEV0306,device,desktop,macOS Ventura,Edge,c107085aa6bf1db68fb3da1937fdfc8b8e066f02d8e1b234e1af18e82e789c77,2025-04-10T15:22:44Z,2025-08-15T22:22:44Z,70,False
DEV0564,device,desktop,macOS Monterey,Firefox,ef57ad194e782107401f35282890b94dcc29c0bdfb772e68c51c454adb878ecc,2024-07-02T15:22:44Z,2025-07-29T10:22:44Z,107,False
DEV0423,device,mobile,Android 13,Chrome Mobile,f62d5119c23a5cf337c6fbf31ac1870c582eac7e8ee4d111725014494525b61d,2024-11-20T15:22:44Z,2025-07-19T07:22:44Z,178,False
DEV0190,device,tablet,Android 12,Safari,20a872b8c9b0db8dce86954f4d9357d44e1910fba621feeaf2544f39dfe8a25c,2024-10-19T15:22:44Z,2025-07-27T11:22:44Z,142,False
DEV0625,device,mobile,Android 11,Firefox Mobile,ba3b58d46c6e97b7e6be6e50d21f09c916b34362f88fa476e3f9b8c8b5bdf4c1,2024-04-28T15:22:44Z,2025-07-28T16:22:44Z,73,False
DEV0629,device,mobile,Android 13,Samsung Internet,fa66cd29a3163f9735a0e996fb367dc98a62b6ef97b251d934ad3d62ee66d918,2025-03-02T15:22:44Z,2025-07-29T13:22:44Z,97,False
DEV0089,device,desktop,Windows 10,Safari,e5ab855c3cb896d1f68cf085cdf0cba058ec5b2fbdcc2a17bcf79f5542b4d7fb,2024-12-27T15:22:44Z,2025-07-25T07:22:44Z,42,False
DEV0542,device,mobile,Android 12,Samsung Internet,c277ae4bf4e34c0a0eb7b4abf312800e4ecd208eddd69853042f72d383d4eb46,2025-08-05T15:22:44Z,2025-08-11T07:22:44Z,7,False
DEV0724,device,mobile,Android 13,Firefox Mobile,ea9c961635519a9c1be71e6d4af9223b9c8c27f4e08a4c1a2e9e47d2cadc0c29,2024-11-08T15:22:44Z,2025-08-06T10:22:44Z,93,False
DEV0600,device,desktop,macOS Monterey,Chrome,f889161338cc35d369edaf61d5b067e239d964c1063f33352585f6780d74d4b9,2025-02-11T15:22:44Z,2025-07-27T22:22:44Z,146,False
DEV0311,device,desktop,macOS Ventura,Firefox,9eb243cb4f34c9b60fe0bab9ce4c7c23cf3627ddfccf28cb0cacaa601fb16003,2025-02-03T15:22:44Z,2025-08-13T01:22:44Z,95,False
DEV0582,device,tablet,Android 11,Chrome,abd2bcd1e45fcb514e34251709afef679d9bccb841857496ec64522c5a3ddcb7,2024-11-17T15:22:44Z,2025-08-02T06:22:44Z,75,False
DEV0342,device,mobile,iOS 15,Samsung Internet,da2a937b083092343bfeb5c7cecabf0d1ffb6b575da81740e07b04b1db0ae720,2024-04-25T15:22:44Z,2025-08-01T17:22:44Z,63,False
DEV0576,device,mobile,iOS 16,Firefox Mobile,50c29bfbd4206667561cf4216a9c1cb1646656ed21f3b2f75aeffbc79c94b55b,2025-05-13T15:22:44Z,2025-07-27T12:22:44Z,108,True
DEV0688,device,tablet,Android 11,Firefox,d93baa3c55fa724b9b93dc849288c9df78ab3b9882873822a4a78c2cadf8f47d,2024-07-22T15:22:44Z,2025-08-11T16:22:44Z,6,False
DEV0453,device,desktop,macOS Ventura,Firefox,dde4782e49c79dceba1d95c48e58551b0bd1a3f042b0e986711ecc496a479a2a,2024-09-09T15:22:44Z,2025-07-26T22:22:44Z,196,False
DEV0079,device,mobile,Android 11,Chrome Mobile,59d94969657382bdc8807afafbbb830788415fdc357ccaefe1e51a5e3312abe1,2024-08-01T15:22:44Z,2025-07-19T18:22:44Z,68,False
DEV0271,device,desktop,Windows 11,Firefox,2ddd067071d26cda1c242531f9467d75c7684e95f350c25a1ebdaadc1dca1a3e,2024-06-14T15:22:44Z,2025-07-22T12:22:44Z,79,False
DEV0282,device,tablet,Android 11,Chrome,4b72c60d24a24377c5a9a6400b2951fb21b025d717f866349de35a61a32d8036,2024-04-28T15:22:44Z,2025-07-20T16:22:44Z,52,False
DEV0675,device,desktop,macOS Ventura,Chrome,41de51c5b86a6730212d945672ef9ea99e5422b820d635156036f5e759e61b25,2024-11-14T15:22:44Z,2025-08-15T01:22:44Z,173,False
DEV0216,device,mobile,Android 13,Safari Mobile,66212c5137039b7b1dc5d7bde7a94811107f8430c96deda37fc6288f7f3d3fd3,2025-03-10T15:22:44Z,2025-08-13T11:22:44Z,95,False
DEV0677,device,desktop,macOS Monterey,Firefox,971359272c669292654d872bccebf5106148fa393a590c562bf37500b15dcf2d,2024-07-21T15:22:44Z,2025-08-14T05:22:44Z,197,False
DEV0601,device,desktop,Windows 11,Edge,e42272df4c8f320c2a60ac95c05235135ca55b1ec0715fd1847146f842249ac6,2024-10-24T15:22:44Z,2025-07-21T03:22:44Z,133,False
DEV0618,device,desktop,Windows 10,Edge,db465d51dae0e681123dc713bd643aac0593456a5feb2e3f80cfaa8ca47b717a,2025-03-09T15:22:44Z,2025-07-26T03:22:44Z,38,False
DEV0416,device,tablet,Android 11,Chrome,ee851f283aa0735ad895472ef6908eea6f3efd23c7156ea3f9e78c8a433d5a21,2025-06-21T15:22:44Z,2025-08-09T06:22:44Z,129,False
DEV0099,device,mobile,Android 11,Safari Mobile,231241e95fa0f9cddfec145f25ee6f3ad2ef01c450936dcdb64ddeaf47058c5d,2025-04-01T15:22:44Z,2025-08-14T03:22:44Z,14,False
DEV0295,device,tablet,iPadOS 16,Safari,2782b8a4afe134d779389f67bb7822398dbf7cf8458fa0dd47e2de1392f10fd7,2024-09-29T15:22:44Z,2025-08-10T04:22:44Z,187,False
DEV0462,device,mobile,Android 12,Safari Mobile,06a9325f42b8c8e57a2a4e12150ec78a303cd1bab188859aa8855a54fe5a26ed,2024-06-19T15:22:44Z,2025-08-08T06:22:44Z,33,False
DEV0297,device,mobile,iOS 15,Chrome Mobile,ccf67d8a8cd8e7d55bd8d4d2386a194f7186d7d0f1e09a87dec3417f8268c296,2024-07-25T15:22:44Z,2025-08-17T18:22:44Z,146,False
DEV0611,device,mobile,Android 12,Safari Mobile,6f78fc4a2c9fffc4c5a8ce618fae2b54117bfc4007cc651bb6f07a7d2e3e0a9d,2024-11-04T15:22:44Z,2025-08-11T17:22:44Z,119,False
DEV0745,device,desktop,macOS Monterey,Edge,a538d55ca7b04e212d8d444e51ccbfde52e37341bc77b68afbb5325b19a5411e,2024-11-02T15:22:44Z,2025-08-15T22:22:44Z,163,False
DEV0150,device,mobile,iOS 15,Safari Mobile,03be5fa09199a94c6daaccbf4a9e819119a9c01d91b1fc768b95370735152bb9,2025-05-20T15:22:44Z,2025-07-26T00:22:44Z,199,False
DEV0262,device,mobile,iOS 16,Firefox Mobile,a0b5966d77ca65d40d4ea403c542c0b36c4307a1af12f08585264427944eb05a,2025-03-06T15:22:44Z,2025-07-27T09:22:44Z,194,False
DEV0029,device,tablet,Android 11,Safari,96219489e0c9512ccab502f806ea7ba3628cbac5abef69ee00abae8a925bb305,2025-04-05T15:22:44Z,2025-08-02T18:22:44Z,141,False
DEV0562,device,tablet,Android 11,Firefox,8a9a539cb44fc2fe01406f07515dd287be5e0402d396089d2be5a0db63c0c904,2024-09-25T15:22:44Z,2025-08-16T10:22:44Z,117,False
DEV0043,device,tablet,iPadOS 15,Firefox,4e132b417a4596b2edd634bb466f602660787cfd9bfa68884ba1e5da53632f94,2024-12-02T15:22:44Z,2025-08-05T22:22:44Z,104,False
DEV0739,device,mobile,Android 11,Firefox Mobile,49efc9d98f7e05069a5b010c6e6e9142c7fb80036108dee7b9ca7fce7c718885,2024-11-17T15:22:44Z,2025-08-10T09:22:44Z,52,True
DEV0559,device,tablet,iPadOS 15,Firefox,b7368ab61e049ec149b1e8d726ab794fb1b7d34ff5fe4480adb84c5f2e1812c0,2025-07-28T15:22:44Z,2025-08-09T14:22:44Z,168,False
DEV0224,device,mobile,iOS 15,Chrome Mobile,7913f9a431fd1d991b16808b58eca9990ee555759e0f097402282d634865d3ed,2024-05-29T15:22:44Z,2025-07-21T07:22:44Z,39,False
DEV0053,device,tablet,Android 12,Firefox,38defdcc38857df8118075402e7af822b0a9dfe188bc97f0a2b016b99b20f2aa,2025-03-12T15:22:44Z,2025-07-23T15:22:44Z,96,False
DEV0645,device,tablet,Android 12,Safari,e1dfc021f4194cfa431a7f4e137041c056bcc0df3cf4021e3875f9b0c0e65d6f,2024-08-06T15:22:44Z,2025-07-19T07:22:44Z,50,False
DEV0239,device,mobile,iOS 15,Samsung Internet,3b6d21c0d59e5ee4b195f6d9af667d83dbff8f3e5c7f90889e8fe05edbe5df94,2024-08-31T15:22:44Z,2025-07-26T02:22:44Z,99,False
DEV0750,device,desktop,macOS Monterey,Safari,00f0eb752162ec58a24e27a0252d522d55d8d6893ffd287292cf095dc2d4840d,2024-11-02T15:22:44Z,2025-08-03T13:22:44Z,131,False
DEV0125,device,desktop,Windows 10,Opera,4b33722697b94f484f2ddce7608d72d0ea446039d783d3b5000e5dc0b6fd28f9,2024-04-13T15:22:44Z,2025-08-05T08:22:44Z,121,False
DEV0071,device,tablet,iPadOS 16,Safari,e774d8014053f1aa341f5020173087bc0d4de0d46ad3d8b992cff4dc1af8c4d0,2024-09-19T15:22:44Z,2025-08-06T12:22:44Z,190,False
DEV0081,device,desktop,Ubuntu 22.04,Opera,bca9384056691b07f0febad0e38f40ff1d24b5ccf0d2d19afc7e8a1823329ecc,2025-05-30T15:22:44Z,2025-08-14T00:22:44Z,199,False
DEV0208,device,mobile,iOS 15,Samsung Internet,e991550b3f9244eb2674c5212ed7a1b84d7230b222218a3b9bb05e1168acddce,2024-11-07T15:22:44Z,2025-08-04T10:22:44Z,83,False
DEV0454,device,tablet,iPadOS 16,Firefox,8c8a5492460fbf97840cf63ca38eca03b0ef3710abb0eb23bd3cb6c556c1cdf2,2024-09-09T15:22:44Z,2025-08-13T12:22:44Z,62,False
DEV0727,device,tablet,Android 12,Chrome,c5cf3071a6635e76d68fdf5395c0f4f36bd67e3620c4f4e97fe235892afa1d7c,2024-11-10T15:22:44Z,2025-07-19T06:22:44Z,96,False
DEV0115,device,tablet,iPadOS 15,Chrome,03970b6d7587b4c1f77ae7e07bd681aa293dd07897ef08acab7b382478fa9b2b,2024-07-04T15:22:44Z,2025-08-08T12:22:44Z,97,False
DEV0573,device,desktop,macOS Monterey,Firefox,417174d855bdb423000a9acf2c0d2bf06c37a428bedb9df8c7ca5b927ad9d8cd,2025-06-07T15:22:44Z,2025-07-20T13:22:44Z,16,False
DEV0002,device,desktop,Windows 10,Firefox,6e23ae818ce6709ab859f56f01cc4cf7ad5a3323e84a0fd1d4002173423b7d5d,2025-06-08T15:22:44Z,2025-08-14T05:22:44Z,42,False
DEV0176,device,mobile,iOS 16,Samsung Internet,8111b62d5150f0ec6dc6a65e87fa1f3e8edcb094d842ab4d6dbb0a06e5b152bc,2025-03-04T15:22:44Z,2025-07-26T00:22:44Z,22,False
DEV0726,device,mobile,iOS 16,Safari Mobile,fa8d7650a2c5d651cc90c63c89325597816194a86b88456cf0cf13615aa03683,2025-02-05T15:22:44Z,2025-08-04T16:22:44Z,76,False
DEV0598,device,tablet,iPadOS 15,Firefox,37ea8d43f2f16cfc0653ebcdd27d98311fb6cbada3398571b07e7533942576e7,2025-02-27T15:22:44Z,2025-08-06T13:22:44Z,153,False
DEV0638,device,desktop,Windows 10,Safari,59b1ee828059feea0981c3896a54db533672efada09f6f7bffb984da9a92d876,2024-05-27T15:22:44Z,2025-08-01T21:22:44Z,182,False
DEV0290,device,tablet,Android 12,Safari,f102d405e1f53d150cfbf08212b9ce4a68293d7d6288077860fed620bf7d9924,2024-12-21T15:22:44Z,2025-08-10T17:22:44Z,27,False
DEV0537,device,tablet,iPadOS 15,Firefox,56c5aefd517728cfbccddc2ae5d1936558ad0df6501838846e2387b5d3218aa9,2025-02-22T15:22:44Z,2025-07-27T12:22:44Z,174,False
DEV0486,device,desktop,Windows 10,Safari,a711208d2b9fc18cf75ea93f32bd7492f8ff89caeb295f3dd57eed00635cb4a8,2025-06-17T15:22:44Z,2025-08-02T20:22:44Z,45,True
DEV0059,device,mobile,Android 13,Firefox Mobile,fa25111b9109276f28afd818b62d3afd4fe3aadcbd0be43ef21ae21a5d866d8b,2025-07-13T15:22:44Z,2025-08-07T11:22:44Z,25,False
DEV0040,device,desktop,Windows 10,Edge,37d350f248e849518a2ac3f4e6ec3b4e37bd34edcaeabafbc668d1ce69fe78f2,2025-08-17T15:22:44Z,2025-08-18T03:22:44Z,113,False
DEV0254,device,desktop,Ubuntu 22.04,Chrome,4626f6d40a1df2d1c57f5b0b311d64e9148f288c8784af8e5a659fd71853cdc6,2024-07-24T15:22:44Z,2025-07-21T01:22:44Z,146,False
DEV0656,device,desktop,Ubuntu 22.04,Safari,a19fffc56d7a9af93cade712be89d34f4ea1fc16d04f00c60abd28375154aae7,2024-08-30T15:22:44Z,2025-08-09T21:22:44Z,133,False
DEV0215,device,desktop,macOS Ventura,Safari,cc08a7a9c1f09ebc71c31c645675d32ed99b058268d55759c884fe1e635fadaf,2025-04-12T15:22:44Z,2025-08-11T02:22:44Z,45,False
DEV0264,device,tablet,Android 11,Chrome,f346b9ddcfdd471dcf82810cf60585bc4597f997a2ca0021fbe62ccdf660d797,2025-07-22T15:22:44Z,2025-08-12T07:22:44Z,32,False
DEV0077,device,desktop,Ubuntu 22.04,Edge,b0fdfa6891eca1120068d99253a98ecc6c6cf24bb0db4ced2617253b64d80d85,2025-05-31T15:22:44Z,2025-08-06T20:22:44Z,90,True
DEV0522,device,tablet,Android 12,Safari,978cedcadf1eefe86cd58191e2c220a916c70fcb0f13484229aaf550339c99b0,2025-06-06T15:22:44Z,2025-08-09T10:22:44Z,143,False
DEV0589,device,tablet,iPadOS 16,Safari,38dae92a7ad9ca22d21cb83885e8e4014648dd2f504a53560da66cd59704be5b,2024-04-06T15:22:44Z,2025-08-11T20:22:44Z,7,False
DEV0689,device,mobile,Android 12,Safari Mobile,fb770b849489f20a52f975c48ed3e14e2101a184f23191613c5091850f2488f2,2025-07-15T15:22:44Z,2025-08-13T17:22:44Z,177,False
DEV0293,device,tablet,Android 11,Chrome,ee56a984b0e01027e31784096289ff14eddf0fc7548e13d63200fcf10352b398,2024-10-02T15:22:44Z,2025-08-04T16:22:44Z,133,False
DEV0478,device,tablet,iPadOS 15,Safari,94562d3a34bc0ba3a371cd53010863040d3b7002d2a4a90d985a3b5cc94a5962,2025-02-02T15:22:44Z,2025-07-24T11:22:44Z,11,False
DEV0585,device,mobile,iOS 15,Chrome Mobile,6c7bc80a4c867a5ee948aaeb803fdca900d3d395576708a3a9a4e4a2e03adabe,2024-10-31T15:22:44Z,2025-08-06T00:22:44Z,155,False
